customer_id,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
5745,943,0.125,676.77,2,2,4,3,Customers Needing Attention
5746,787,1,475.31,2,3,3,3,Customers Needing Attention
5747,1215,0.2,1358.66,2,3,5,4,At Risk
5748,128,0.084745763,1173.65,5,2,5,4,Champions
5749,455,0.066666667,581.61,4,1,4,3,Potential Loyalists
5750,1064,1,115.63,2,3,1,2,Customers Needing Attention
5751,9,0.0625,610.75,5,1,4,3,Loyal Customers
5752,686,1,156.6,3,3,1,2,Customers Needing Attention
5753,1401,0.2,576.66,1,3,4,4,Cant Lose Them
5755,656,1,249.54,3,3,2,3,Potential Loyalists
5756,37,1,304.55,5,3,2,3,Loyal Customers
5757,1807,1,426.29,1,3,3,3,At Risk
5758,112,0.050847458,258.39,5,1,2,2,Potential Loyalists
5759,811,1,30.12,2,3,1,2,Customers Needing Attention
5760,266,0.102040816,1279.16,4,2,5,4,Loyal Customers
5761,1000,0.107142857,1019.81,2,2,5,4,At Risk
5762,671,0.210526316,1402.85,3,3,5,4,Loyal Customers
5763,505,0.25,326.47,3,3,2,3,Potential Loyalists
5764,145,0.069767442,378.78,5,1,2,2,Potential Loyalists
5765,189,0.060606061,652.41,5,1,4,3,Loyal Customers
5766,640,0.117647059,117.96,3,2,1,2,Customers Needing Attention
5767,221,1,75.6,4,3,1,2,Potential Loyalists
5769,154,0.044444444,689.31,5,1,4,3,Loyal Customers
5770,1746,1,344.81,1,3,2,3,At Risk
5771,438,2,186.25,4,5,1,3,Potential Loyalists
5772,1427,1,352.08,1,3,2,3,At Risk
5773,1065,1,349.86,2,3,2,3,Customers Needing Attention
5774,339,0.133333333,554.82,4,2,4,3,Potential Loyalists
5775,903,1,322.91,2,3,2,3,Customers Needing Attention
5778,838,0.125,524.42,2,2,3,3,Customers Needing Attention
5780,597,0.148148148,1194.54,3,3,5,4,Loyal Customers
5781,1297,0.136363636,556.07,1,3,4,4,Cant Lose Them
5782,560,0.073170732,623.6,3,1,4,3,Potential Loyalists
5783,1332,0.5,708.45,1,3,4,4,Cant Lose Them
5784,132,0.666666667,314.01,5,3,2,3,Loyal Customers
5785,302,0.069767442,811.05,4,1,5,3,Potential Loyalists
5789,349,0.09375,602.77,4,2,4,3,Potential Loyalists
5790,1190,1,294.33,2,3,2,3,Customers Needing Attention
5791,1936,1,82.34,1,3,1,2,Hibernating
5792,156,0.125,797.75,5,2,5,4,Champions
5794,1137,0.076923077,211.78,2,1,1,1,About to Sleep
5795,1028,0.142857143,837.7,2,3,5,4,At Risk
5797,795,0.111111111,435.2,2,2,3,3,Customers Needing Attention
5798,29,1,248.75,5,3,2,3,Loyal Customers
5799,404,0.333333333,710.24,4,3,4,4,Loyal Customers
5800,1510,0.4,680.26,1,3,4,4,Cant Lose Them
5801,82,0.055555556,769.78,5,1,4,3,Loyal Customers
5803,624,0.051282051,713.33,3,1,4,3,Potential Loyalists
5806,729,0.071428571,844.59,3,1,5,3,Potential Loyalists
5807,1097,0.333333333,264.04,2,3,2,3,Customers Needing Attention
5808,1059,0.333333333,505.75,2,3,3,3,Customers Needing Attention
5811,723,0.135135135,881.4,3,3,5,4,Loyal Customers
5813,753,0.066666667,104.48,3,1,1,1,Promising
5814,458,1,199.19,4,3,1,2,Potential Loyalists
5815,938,0.090909091,698.53,2,2,4,3,Customers Needing Attention
5816,1156,0.153846154,175.04,2,3,1,2,Customers Needing Attention
5817,1064,0.285714286,638.28,2,3,4,4,At Risk
5818,416,1,417.08,4,3,3,3,Potential Loyalists
5819,701,0.238095238,881.09,3,3,5,4,Loyal Customers
5820,104,0.072727273,1044.99,5,1,5,3,Loyal Customers
5822,656,1,238.85,3,3,2,3,Potential Loyalists
5823,1329,1,392.46,1,3,3,3,At Risk
5825,774,0.095238095,495.28,3,2,3,3,Potential Loyalists
5826,1763,1,431.49,1,3,3,3,At Risk
5828,531,0.2,511.53,3,3,3,3,Potential Loyalists
5831,298,0.103448276,794.64,4,2,5,4,Loyal Customers
5832,3,0.142857143,325.46,5,3,2,3,Loyal Customers
5833,89,0.06557377,915.16,5,1,5,3,Loyal Customers
5834,1262,1,165.05,1,3,1,2,Hibernating
5835,691,0.666666667,741.54,3,3,4,4,Loyal Customers
5836,364,1,54.43,4,3,1,2,Potential Loyalists
5837,560,0.108108108,772.83,3,2,4,3,Potential Loyalists
5838,1772,1,126.92,1,3,1,2,Hibernating
5839,234,1,401.05,4,3,3,3,Potential Loyalists
5841,933,1,294.39,2,3,2,3,Customers Needing Attention
5842,647,0.076923077,649.98,3,1,4,3,Potential Loyalists
5843,45,0.038461538,318.66,5,1,2,2,Potential Loyalists
5844,981,0.142857143,305.49,2,3,2,3,Customers Needing Attention
5845,1136,0.153846154,506.61,2,3,3,3,Customers Needing Attention
5846,558,0.4,248.14,3,3,2,3,Potential Loyalists
5849,150,0.125,1147.47,5,2,5,4,Champions
5850,607,1,287.1,3,3,2,3,Potential Loyalists
5851,1270,1,22.39,1,3,1,2,Hibernating
5852,92,1,385.75,5,3,3,3,Loyal Customers
5853,1211,1,380.82,2,3,2,3,Customers Needing Attention
5855,2,1,357.04,5,3,2,3,Loyal Customers
5856,1042,1,416.84,2,3,3,3,Customers Needing Attention
5857,918,0.117647059,630.96,2,2,4,3,Customers Needing Attention
5858,292,0.25,561.57,4,3,4,4,Loyal Customers
5859,1902,1,446.22,1,3,3,3,At Risk
5860,1055,1,335.4,2,3,2,3,Customers Needing Attention
5861,558,2,605.16,3,5,4,5,Loyal Customers
5862,1018,1,436.88,2,3,3,3,Customers Needing Attention
5863,466,0.333333333,491.23,4,3,3,3,Potential Loyalists
5865,844,0.071428571,205.31,2,1,1,1,About to Sleep
5866,936,1,482.32,2,3,3,3,Customers Needing Attention
5867,1598,1,103.72,1,3,1,2,Hibernating
5868,610,0.166666667,156.46,3,3,1,2,Customers Needing Attention
5869,1485,1,393.1,1,3,3,3,At Risk
5871,33,1,287.67,5,3,2,3,Loyal Customers
5872,221,1,239.49,4,3,2,3,Potential Loyalists
5873,1189,0.090909091,661.78,2,2,4,3,Customers Needing Attention
5874,636,0.103448276,449.64,3,2,3,3,Potential Loyalists
5876,818,0.060606061,490.66,2,1,3,2,Customers Needing Attention
5877,1712,1,386.61,1,3,3,3,At Risk
5878,835,1,96.41,2,3,1,2,Customers Needing Attention
5879,402,0.083333333,853.97,4,2,5,4,Loyal Customers
5880,590,1,444.43,3,3,3,3,Potential Loyalists
5881,1479,1,208.89,1,3,1,2,Hibernating
5882,1197,1,201.07,2,3,1,2,Customers Needing Attention
5883,995,0.115384615,306.35,2,2,2,2,Customers Needing Attention
5885,56,0.06122449,936.46,5,1,5,3,Loyal Customers
5886,1367,1,59.45,1,3,1,2,Hibernating
5887,1453,1,406.85,1,3,3,3,At Risk
5888,939,0.15,599.21,2,3,4,4,At Risk
5889,264,0.135135135,1401.06,4,3,5,4,Loyal Customers
5891,228,0.097560976,1079.51,4,2,5,4,Loyal Customers
5892,255,0.044444444,797.34,4,1,5,3,Potential Loyalists
5894,123,1,14.97,5,3,1,2,Potential Loyalists
5895,307,0.166666667,974.56,4,3,5,4,Loyal Customers
5896,845,0.133333333,777.78,2,2,4,3,Customers Needing Attention
5897,30,0.068965517,719.13,5,1,4,3,Loyal Customers
5900,382,1,165.39,4,3,1,2,Potential Loyalists
5901,3,1,473.69,5,3,3,3,Loyal Customers
5902,620,0.157894737,753.93,3,3,4,4,Loyal Customers
5903,1319,1,168.18,1,3,1,2,Hibernating
5905,622,1,466.56,3,3,3,3,Potential Loyalists
5906,513,0.1,600.78,3,2,4,3,Potential Loyalists
5907,74,1,428.38,5,3,3,3,Loyal Customers
5908,273,0.039215686,445.15,4,1,3,2,Potential Loyalists
5909,112,0.107142857,560.82,5,2,4,3,Loyal Customers
5910,287,0.105263158,553.06,4,2,4,3,Potential Loyalists
5911,516,0.068965517,303.16,3,1,2,2,Customers Needing Attention
5912,1158,0.166666667,406.95,2,3,3,3,Customers Needing Attention
5913,1132,0.083333333,525.39,2,2,3,3,Customers Needing Attention
5914,46,0.105263158,772.35,5,2,4,3,Loyal Customers
5915,474,0.103448276,744.32,3,2,4,3,Potential Loyalists
5916,161,0.043478261,763.85,5,1,4,3,Loyal Customers
5917,191,0.5,551.69,5,3,4,4,Champions
5918,472,0.125,639.12,3,2,4,3,Potential Loyalists
5919,354,0.085714286,1117.67,4,2,5,4,Loyal Customers
5920,710,0.15,2206.81,3,3,5,4,Loyal Customers
5921,842,0.096774194,920.49,2,2,5,4,At Risk
5922,1475,1,444.34,1,3,3,3,At Risk
5923,177,0.051282051,587.56,5,1,4,3,Loyal Customers
5924,1804,1,459.99,1,3,3,3,At Risk
5925,1072,1,413.63,2,3,3,3,Customers Needing Attention
5926,797,1,122.39,2,3,1,2,Customers Needing Attention
5927,183,1,430.2,5,3,3,3,Loyal Customers
5930,1778,1,208.98,1,3,1,2,Hibernating
5931,32,0.142857143,535.2,5,3,4,4,Champions
5932,190,1,143.01,5,3,1,2,Potential Loyalists
5933,747,0.088235294,668.04,3,2,4,3,Potential Loyalists
5934,1274,0.217391304,990.09,1,3,5,4,Cant Lose Them
5935,960,0.125,307.84,2,2,2,2,Customers Needing Attention
5936,1136,0.08,505.75,2,2,3,3,Customers Needing Attention
5937,623,0.083333333,358.67,3,2,2,2,Customers Needing Attention
5938,60,1,418.1,5,3,3,3,Loyal Customers
5939,143,1,390.56,5,3,3,3,Loyal Customers
5940,561,0.068965517,806.5,3,1,5,3,Potential Loyalists
5942,1047,0.333333333,421.86,2,3,3,3,Customers Needing Attention
5943,1129,0.285714286,540.71,2,3,4,4,At Risk
5944,533,0.25,314.37,3,3,2,3,Potential Loyalists
5945,17,1,87.9,5,3,1,2,Potential Loyalists
5946,1626,0.285714286,167.98,1,3,1,2,Hibernating
5947,123,0.072727273,1158.98,5,1,5,3,Loyal Customers
5948,107,1,52.64,5,3,1,2,Potential Loyalists
5949,834,0.066666667,219.46,2,1,2,2,Customers Needing Attention
5951,827,0.095238095,374.91,2,2,2,2,Customers Needing Attention
5952,100,1,99.51,5,3,1,2,Potential Loyalists
5953,744,1,278.87,3,3,2,3,Potential Loyalists
5954,321,0.042553191,430.84,4,1,3,2,Potential Loyalists
5955,1327,1,209.25,1,3,1,2,Hibernating
5956,212,0.069767442,899.94,4,1,5,3,Potential Loyalists
5957,1355,1,255.18,1,3,2,3,At Risk
5958,1890,1,104.82,1,3,1,2,Hibernating
5959,585,0.130434783,837.36,3,2,5,4,Loyal Customers
5960,350,0.097560976,729.4,4,2,4,3,Potential Loyalists
5961,1421,1,30.31,1,3,1,2,Hibernating
5962,277,0.073170732,893.82,4,1,5,3,Potential Loyalists
5963,17,0.1,1256.17,5,2,5,4,Champions
5964,1742,0.285714286,764.46,1,3,4,4,Cant Lose Them
5965,942,0.285714286,727.3,2,3,4,4,At Risk
5966,45,1,149.82,5,3,1,2,Potential Loyalists
5967,394,0.102564103,1505.53,4,2,5,4,Loyal Customers
5968,440,1,154.05,4,3,1,2,Potential Loyalists
5971,99,0.068965517,260.95,5,1,2,2,Potential Loyalists
5972,763,1,419.8,3,3,3,3,Potential Loyalists
5973,128,0.048780488,703.31,5,1,4,3,Loyal Customers
5975,962,0.285714286,306.26,2,3,2,3,Customers Needing Attention
5976,1241,1,245.28,1,3,2,3,At Risk
5977,615,1,307.66,3,3,2,3,Potential Loyalists
5978,894,0.066666667,202.33,2,1,1,1,About to Sleep
5979,1105,0.142857143,559.68,2,3,4,4,At Risk
5981,312,0.088235294,900.81,4,2,5,4,Loyal Customers
5982,663,0.054054054,625.07,3,1,4,3,Potential Loyalists
5983,1447,1,267.54,1,3,2,3,At Risk
5984,1223,1,414.93,2,3,3,3,Customers Needing Attention
5985,798,0.105263158,1079.56,2,2,5,4,At Risk
5986,1921,2,861.56,1,5,5,5,Cant Lose Them
5987,243,0.125,820.1,4,2,5,4,Loyal Customers
5988,975,1,223.33,2,3,2,3,Customers Needing Attention
5989,266,0.12,986.63,4,2,5,4,Loyal Customers
5990,1381,0.166666667,923.66,1,3,5,4,Cant Lose Them
5991,970,0.095238095,228.3,2,2,2,2,Customers Needing Attention
5992,469,0.088235294,845.32,4,2,5,4,Loyal Customers
5994,614,1,89.28,3,3,1,2,Customers Needing Attention
5995,264,0.111111111,932.41,4,2,5,4,Loyal Customers
5996,742,1,99,3,3,1,2,Customers Needing Attention
5998,174,1,201.6,5,3,1,2,Potential Loyalists
5999,1703,1,25.34,1,3,1,2,Hibernating
6000,705,0.066666667,662.49,3,1,4,3,Potential Loyalists
6001,1429,1,93.45,1,3,1,2,Hibernating
6002,46,0.035087719,768.05,5,1,4,3,Loyal Customers
6003,1447,1,166.81,1,3,1,2,Hibernating
6004,1439,1,248.62,1,3,2,3,At Risk
6005,225,0.074074074,451.13,4,1,3,2,Potential Loyalists
6006,159,0.170731707,958.81,5,3,5,4,Champions
6007,633,0.157894737,845.59,3,3,5,4,Loyal Customers
6009,409,0.055555556,209.77,4,1,1,1,Promising
6011,1071,0.071428571,419.83,2,1,3,2,Customers Needing Attention
6013,731,1,45.46,3,3,1,2,Customers Needing Attention
6014,1087,0.2,461.29,2,3,3,3,Customers Needing Attention
6015,666,1,203.21,3,3,1,2,Customers Needing Attention
6016,580,0.052631579,693.04,3,1,4,3,Potential Loyalists
6017,366,1,139.46,4,3,1,2,Potential Loyalists
6019,13,0.103448276,726.17,5,2,4,3,Loyal Customers
6020,934,0.117647059,661.02,2,2,4,3,Customers Needing Attention
6021,347,0.071428571,521.44,4,1,3,2,Potential Loyalists
6022,1043,0.428571429,747.6,2,3,4,4,At Risk
6023,62,0.053571429,798.53,5,1,5,3,Loyal Customers
6029,1914,1,144.66,1,3,1,2,Hibernating
6030,518,1,231.76,3,3,2,3,Potential Loyalists
6031,1912,1,216.03,1,3,1,2,Hibernating
6033,445,1,223.56,4,3,2,3,Potential Loyalists
6034,1303,1,141.93,1,3,1,2,Hibernating
6036,120,0.035087719,195.03,5,1,1,1,Recent Customers
6037,1444,1,207.23,1,3,1,2,Hibernating
6038,58,0.085714286,398.01,5,2,3,3,Loyal Customers
6039,237,1,301.57,4,3,2,3,Potential Loyalists
6040,658,0.08,366.48,3,2,2,2,Customers Needing Attention
6041,195,1,172.2,5,3,1,2,Potential Loyalists
6042,613,1,157.14,3,3,1,2,Customers Needing Attention
6043,1616,2,212.9,1,5,1,3,At Risk
6044,1817,1,414.17,1,3,3,3,At Risk
6045,286,0.09375,1058.87,4,2,5,4,Loyal Customers
6046,180,1,125.48,5,3,1,2,Potential Loyalists
6047,122,0.088235294,814.34,5,2,5,4,Champions
6048,791,1,302.42,2,3,2,3,Customers Needing Attention
6049,493,1,364.41,3,3,2,3,Potential Loyalists
6050,601,0.068181818,772.18,3,1,4,3,Potential Loyalists
6051,562,1,30.59,3,3,1,2,Customers Needing Attention
6052,729,0.4,886.68,3,3,5,4,Loyal Customers
6053,908,1,138.17,2,3,1,2,Customers Needing Attention
6054,427,0.044444444,452.58,4,1,3,2,Potential Loyalists
6056,1911,1,14.15,1,3,1,2,Hibernating
6058,1025,0.076923077,152.16,2,1,1,1,About to Sleep
6060,1078,1,284.91,2,3,2,3,Customers Needing Attention
6061,38,1,304.1,5,3,2,3,Loyal Customers
6062,1755,1,461.55,1,3,3,3,At Risk
6063,343,0.0625,815.12,4,1,5,3,Potential Loyalists
6064,987,1,11.2,2,3,1,2,Customers Needing Attention
6065,243,1,165.01,4,3,1,2,Potential Loyalists
6067,727,0.166666667,1506.67,3,3,5,4,Loyal Customers
6068,684,0.076923077,386.76,3,1,3,2,Customers Needing Attention
6069,1407,1,498.04,1,3,3,3,At Risk
6070,670,0.5,866.96,3,3,5,4,Loyal Customers
6071,541,0.085106383,928.3,3,2,5,4,Loyal Customers
6072,457,0.125,1237.67,4,2,5,4,Loyal Customers
6073,600,1,322.6,3,3,2,3,Potential Loyalists
6074,701,0.083333333,826.68,3,2,5,4,Loyal Customers
6075,195,1,458.22,5,3,3,3,Loyal Customers
6076,635,0.105263158,468.79,3,2,3,3,Potential Loyalists
6079,239,0.037037037,340.84,4,1,2,2,Potential Loyalists
6080,1830,1,191.59,1,3,1,2,Hibernating
6081,75,0.090909091,809.82,5,2,5,4,Champions
6082,1310,1,375.74,1,3,2,3,At Risk
6083,1682,1,453.3,1,3,3,3,At Risk
6084,579,0.108108108,1401.95,3,2,5,4,Loyal Customers
6085,6,0.049180328,578.81,5,1,4,3,Loyal Customers
6086,1049,1,347.73,2,3,2,3,Customers Needing Attention
6087,22,0.080645161,1401.81,5,2,5,4,Champions
6089,1508,1,280.46,1,3,2,3,At Risk
6090,831,1,444.49,2,3,3,3,Customers Needing Attention
6091,258,0.060606061,521.3,4,1,3,2,Potential Loyalists
6092,1267,0.142857143,304.82,1,3,2,3,At Risk
6094,506,0.114285714,1271.24,3,2,5,4,Loyal Customers
6095,1403,1,348.24,1,3,2,3,At Risk
6096,1280,0.181818182,633.95,1,3,4,4,Cant Lose Them
6097,756,0.125,654.85,3,2,4,3,Potential Loyalists
6098,1585,1,144.14,1,3,1,2,Hibernating
6101,10,0.037735849,488.63,5,1,3,2,Potential Loyalists
6103,352,0.153846154,588.6,4,3,4,4,Loyal Customers
6104,349,1,331.52,4,3,2,3,Potential Loyalists
6105,1002,0.133333333,1024.26,2,2,5,4,At Risk
6107,239,0.035714286,578.48,4,1,4,3,Potential Loyalists
6109,305,0.090909091,595.73,4,2,4,3,Potential Loyalists
6110,1662,1,283.44,1,3,2,3,At Risk
6111,159,0.095238095,638.79,5,2,4,3,Loyal Customers
6113,183,1,73.18,5,3,1,2,Potential Loyalists
6114,734,0.051282051,437.36,3,1,3,2,Customers Needing Attention
6115,612,1,265.45,3,3,2,3,Potential Loyalists
6116,1228,0.133333333,431.22,2,2,3,3,Customers Needing Attention
6118,375,0.107142857,506.15,4,2,3,3,Potential Loyalists
6119,66,0.108108108,874.42,5,2,5,4,Champions
6120,458,1,219.11,4,3,2,3,Potential Loyalists
6121,86,0.25,402.08,5,3,3,3,Loyal Customers
6122,750,0.222222222,1055.14,3,3,5,4,Loyal Customers
6123,1763,1,103.02,1,3,1,2,Hibernating
6125,1151,2,625.2,2,5,4,5,At Risk
6127,1,0.25,320.22,5,3,2,3,Loyal Customers
6129,742,0.102564103,1234.24,3,2,5,4,Loyal Customers
6130,326,1,161.21,4,3,1,2,Potential Loyalists
6131,1531,1,102.84,1,3,1,2,Hibernating
6132,1471,1,446.14,1,3,3,3,At Risk
6134,834,0.125,944.28,2,2,5,4,At Risk
6135,1515,1,260.37,1,3,2,3,At Risk
6136,187,0.130434783,551.47,5,2,4,3,Loyal Customers
6137,919,1,68.52,2,3,1,2,Customers Needing Attention
6138,416,1,193.1,4,3,1,2,Potential Loyalists
6139,233,0.071428571,505.24,4,1,3,2,Potential Loyalists
6141,350,0.285714286,701.42,4,3,4,4,Loyal Customers
6142,1658,1,109.24,1,3,1,2,Hibernating
6143,280,0.1,1023.38,4,2,5,4,Loyal Customers
6145,528,0.136363636,626.66,3,3,4,4,Loyal Customers
6146,674,1,195.93,3,3,1,2,Customers Needing Attention
6148,537,1,16.06,3,3,1,2,Customers Needing Attention
6149,1685,0.5,336.73,1,3,2,3,At Risk
6150,498,0.166666667,873.06,3,3,5,4,Loyal Customers
6151,258,1,85.82,4,3,1,2,Potential Loyalists
6152,60,0.428571429,845.05,5,3,5,4,Champions
6154,1007,1,112.73,2,3,1,2,Customers Needing Attention
6155,293,1,114.19,4,3,1,2,Potential Loyalists
6156,809,0.133333333,359.68,2,2,2,2,Customers Needing Attention
6157,1346,1,85.19,1,3,1,2,Hibernating
6160,140,0.035714286,476.58,5,1,3,2,Potential Loyalists
6162,307,0.071428571,526.15,4,1,3,2,Potential Loyalists
6163,562,1,192.02,3,3,1,2,Customers Needing Attention
6164,730,0.666666667,465.05,3,3,3,3,Potential Loyalists
6165,1747,1,68.38,1,3,1,2,Hibernating
6166,301,0.046511628,465.91,4,1,3,2,Potential Loyalists
6167,106,0.0625,887.16,5,1,5,3,Loyal Customers
6168,584,0.071428571,745.77,3,1,4,3,Potential Loyalists
6169,842,0.142857143,865.96,2,3,5,4,At Risk
6170,584,0.142857143,617.53,3,3,4,4,Loyal Customers
6171,121,0.125,297.1,5,2,2,2,Potential Loyalists
6172,994,0.157894737,616.45,2,3,4,4,At Risk
6173,1824,1,426.71,1,3,3,3,At Risk
6174,1755,1,281.1,1,3,2,3,At Risk
6175,142,1,268.19,5,3,2,3,Loyal Customers
6177,250,0.06,542.73,4,1,4,3,Potential Loyalists
6179,400,0.105263158,116.3,4,2,1,2,Potential Loyalists
6180,85,0.066666667,867.9,5,1,5,3,Loyal Customers
6182,54,1,479.74,5,3,3,3,Loyal Customers
6183,656,0.666666667,831.43,3,3,5,4,Loyal Customers
6185,860,0.5,466.84,2,3,3,3,Customers Needing Attention
6186,572,1,212.92,3,3,1,2,Customers Needing Attention
6188,631,1,226.4,3,3,2,3,Potential Loyalists
6189,360,1,383.55,4,3,2,3,Potential Loyalists
6190,317,0.130434783,732.69,4,2,4,3,Potential Loyalists
6192,946,1,294.57,2,3,2,3,Customers Needing Attention
6193,252,0.047619048,660.74,4,1,4,3,Potential Loyalists
6194,1093,0.15,421.62,2,3,3,3,Customers Needing Attention
6195,888,0.133333333,674.14,2,2,4,3,Customers Needing Attention
6196,1127,0.222222222,627,2,3,4,4,At Risk
6197,1471,1,434.23,1,3,3,3,At Risk
6198,271,0.056603774,925.1,4,1,5,3,Potential Loyalists
6201,1176,0.076923077,473.85,2,1,3,2,Customers Needing Attention
6205,1572,1,164.74,1,3,1,2,Hibernating
6206,316,0.06,739.54,4,1,4,3,Potential Loyalists
6207,1236,1,267.44,1,3,2,3,At Risk
6209,349,0.071428571,970.49,4,1,5,3,Potential Loyalists
6210,231,0.069767442,884.46,4,1,5,3,Potential Loyalists
6212,249,1,57.6,4,3,1,2,Potential Loyalists
6214,189,0.104166667,1431.99,5,2,5,4,Champions
6215,424,0.106382979,1419.14,4,2,5,4,Loyal Customers
6216,1060,0.086956522,146.81,2,2,1,2,Customers Needing Attention
6217,1827,0.5,483.38,1,3,3,3,At Risk
6218,343,1,89.63,4,3,1,2,Potential Loyalists
6220,1287,1,431.49,1,3,3,3,At Risk
6221,342,1,466.1,4,3,3,3,Potential Loyalists
6222,687,1,315.23,3,3,2,3,Potential Loyalists
6224,440,0.125,664.15,4,2,4,3,Potential Loyalists
6225,33,0.063492063,1157.88,5,1,5,3,Loyal Customers
6226,429,1,259.9,4,3,2,3,Potential Loyalists
6227,657,0.333333333,408.27,3,3,3,3,Potential Loyalists
6228,632,1,87.03,3,3,1,2,Customers Needing Attention
6230,156,0.08,217.9,5,2,1,2,Potential Loyalists
6231,298,0.057692308,943.29,4,1,5,3,Potential Loyalists
6233,1585,1,236.63,1,3,2,3,At Risk
6234,509,0.111111111,893.56,3,2,5,4,Loyal Customers
6235,81,0.051724138,1143.83,5,1,5,3,Loyal Customers
6236,783,0.0625,478.06,2,1,3,2,Customers Needing Attention
6237,102,0.102564103,1105.85,5,2,5,4,Champions
6238,689,0.048780488,638.9,3,1,4,3,Potential Loyalists
6239,896,0.111111111,706.04,2,2,4,3,Customers Needing Attention
6240,918,1,240.19,2,3,2,3,Customers Needing Attention
6241,766,0.051282051,469.93,3,1,3,2,Customers Needing Attention
6242,1246,1,293.84,1,3,2,3,At Risk
6243,496,0.111111111,1018.07,3,2,5,4,Loyal Customers
6244,752,1,262.9,3,3,2,3,Potential Loyalists
6245,859,1,439.89,2,3,3,3,Customers Needing Attention
6246,740,1,136.24,3,3,1,2,Customers Needing Attention
6247,325,0.043478261,403.66,4,1,3,2,Potential Loyalists
6248,345,1,218.44,4,3,2,3,Potential Loyalists
6249,819,1,206.88,2,3,1,2,Customers Needing Attention
6250,855,0.066666667,222.93,2,1,2,2,Customers Needing Attention
6251,287,0.051282051,584.86,4,1,4,3,Potential Loyalists
6252,1286,1,140.61,1,3,1,2,Hibernating
6253,649,0.285714286,254.12,3,3,2,3,Potential Loyalists
6254,965,0.25,242.47,2,3,2,3,Customers Needing Attention
6255,275,1,112.33,4,3,1,2,Potential Loyalists
6256,1384,1,15.48,1,3,1,2,Hibernating
6257,859,1,424.37,2,3,3,3,Customers Needing Attention
6258,1099,0.125,553.19,2,2,4,3,Customers Needing Attention
6259,279,0.142857143,1082.12,4,3,5,4,Loyal Customers
6261,202,0.063829787,797.1,5,1,5,3,Loyal Customers
6262,255,0.125,377.86,4,2,2,2,Potential Loyalists
6263,1428,1,231.91,1,3,2,3,At Risk
6264,163,1,353.2,5,3,2,3,Loyal Customers
6266,116,1,347.61,5,3,2,3,Loyal Customers
6267,622,0.2,441.64,3,3,3,3,Potential Loyalists
6269,234,0.12244898,1125.2,4,2,5,4,Loyal Customers
6270,827,0.107142857,730.15,2,2,4,3,Customers Needing Attention
